vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
,,11.65920212,1.842000328,750.1486676,94.57699952,8885,70.18111205,0.96327618,network,high,completed
05f65d32-f4c3-412c-8a96-7dc47b3e137c,01-05-2023 04:21,5.980919503,14.9785947,662.0797503,341.9702773,4371,90.2865179,0.83050647,compute,high,running
ff06db4a-87d2-4fee-b37c-e9877bb18085,29-06-2023 01:15,22.4158245,82.44184663,307.837122,207.8249778,,,0.392733294,network,low,running
35936bd9-67b9-4d30-8d95-bf2876ba0721,26-06-2023 07:24,41.92473202,26.95717961,414.0294067,443.2469808,6289,60.8306987,0.984434502,network,low,waiting
350dd2e4-1ae8-404c-af3c-fa37470e3175,18-01-2023 03:36,66.71744174,97.06106425,756.1515819,354.6750661,3984,86.84340301,0.939117084,,medium,waiting
18d03032-6aa1-46f3-a4d9-c69b3c3ea90c,20-04-2023 08:49,0.914362703,77.82783941,959.0924618,0.741148209,8050,86.2109573,0.83028796,io,high,waiting
61d41a69-339f-4df2-afef-fdb163819d2f,17-06-2023 09:40,53.85562691,91.30909173,271.694535,491.2986597,5507,10.87535169,0.643038552,network,low,running
,10-03-2023 14:27,29.08746748,93.68941162,193.910467,197.538851,3322,31.26164364,,,low,running
dd6ababe-7ccd-448e-a348-49623b325dca,02-02-2023 17:29,33.50155042,94.3976581,161.94249,313.5716289,7912,56.19703059,0.153328667,io,low,running
34ad8ffe-dbb0-47a3-b4f7-8255d17bc2ad,12-03-2023 03:25,43.32299459,31.10237142,74.20764077,394.9274969,7387,67.06687215,0.080607708,compute,,waiting
,23-06-2023 08:31,46.00247909,75.24957019,992.4754189,152.9299462,8936,54.33674401,,,low,waiting
7f3febc2-a85a-4862-9065-279347aac8b8,06-02-2023 12:25,40.17805476,18.38659888,14.86103863,114.9173611,1168,,0.757838735,io,high,completed
afcefe5b-d6df-4216-bab1-85d89984abfe,02-03-2023 04:10,8.739308335,,6.622191499,111.0839199,1471,42.75337427,0.531296349,,high,waiting
7f3abd36-e141-4a54-bb87-a5349e996d0a,14-05-2023 18:58,15.91437101,24.09111958,753.7309984,382.1489567,6079,86.83901114,0.416021871,io,low,
ed24af0c-7e6c-4571-b66b-96b351ac2a33,15-05-2023 00:56,49.33593697,78.1141514,305.2168509,,,,0.040534616,compute,high,waiting
,20-04-2023 15:17,38.65567829,49.70088433,876.4724311,45.0780793,,8.864980763,0.013753913,compute,high,waiting
8f3f902f-ae7b-4bfb-9a67-bb5dec2f7bdd,10-07-2023 17:35,99.67016779,71.59490531,,117.9430826,3275,,,compute,high,running
,09-01-2023 13:32,76.96195038,5.983373516,831.2283223,76.66199333,2134,65.31612415,0.372691978,network,low,running
a90f8e01-857c-4e57-ac10-aa6d9823ac35,14-02-2023 18:06,58.28512681,95.77851501,237.9054317,43.84167876,362,51.53949479,0.449922574,network,low,waiting
a2faf308-0bc2-4864-bb2f-408f7b97f430,04-05-2023 21:07,54.78350581,28.61418177,201.01928,387.9137761,1782,69.54497391,0.717872377,io,low,running
e81b5db4-68e8-4c09-a4e3-c58ff05a5814,17-05-2023 14:44,4.999599141,49.15679013,,47.05685935,6188,88.13192688,0.082044071,,medium,running
3d6ab762-a50f-4c52-98d5-6f86263ba1f9,26-03-2023 09:48,67.6731533,,506.6106188,50.16288923,,14.66763271,0.25012091,network,low,completed
92b1cef2-19d6-45ea-ba9f-7ff51a09b88b,26-04-2023 23:19,56.5430175,2.617604259,424.1539505,,5662,54.84997345,,compute,high,running
5ec22793-d96e-47de-8f45-c3e87efdd23f,02-06-2023 01:36,51.59001567,56.24393329,945.2397867,,7088,50.03434854,0.101802585,network,low,running
f4ccd67e-1b94-41d5-a783-c257d6f85601,10-06-2023 19:33,76.64446803,31.14106419,299.6250665,310.6183353,510,41.35867688,0.788324676,io,low,running
7658096e-b97a-45a2-b447-9a6aaa5c7d98,,78.29903979,66.42893613,839.923504,273.9004529,2383,54.27718381,0.220858468,compute,medium,running
adfed7e9-f805-49ab-84b7-26df5bdeca48,26-04-2023 07:30,21.66906525,13.31519765,618.2526643,475.0311129,4723,28.10190343,0.627427711,io,,waiting
c8b69a8b-aea8-4c47-83c9-4e35c3391669,19-02-2023 04:31,18.46492163,73.62475585,,310.010877,7357,38.55346926,0.830182879,network,high,completed
30c5f858-3015-4a39-8390-59db658cd60d,08-04-2023 09:59,65.96665366,62.38561901,353.3346457,391.5498641,1204,55.32859233,,compute,low,waiting
2643bee6-7cf9-4241-9692-61c45683dd84,20-01-2023 04:59,33.08023493,,579.2693471,225.4450388,6177,11.1593795,,compute,low,completed
,28-06-2023 15:57,45.47791531,24.06118498,834.7203046,52.7088908,2588,16.33750383,0.328274527,network,high,running
3dc1b988-3128-4797-8c59-7704d163e1be,21-05-2023 19:30,4.43773267,20.13867127,110.2999853,13.58548508,6867,52.45892451,0.030517054,io,low,completed
0c3e7358-ba65-4756-875d-ba583c98746f,03-01-2023 05:11,42.29389412,76.43121019,526.7407969,45.88092342,1917,56.2503168,0.300648236,compute,medium,
6068363a-4896-43e2-9aeb-d0bc35df8216,,94.18489703,76.7066463,,357.8364932,264,28.76582879,0.295463502,io,high,waiting
437c01c4-3f54-4af7-bc77-565dc204da14,11-06-2023 20:08,68.76685961,30.08641261,39.84299026,368.7281339,,99.49858755,0.887702799,io,high,waiting
f8261f96-440d-4523-bf9f-97b5a659611e,22-05-2023 17:26,81.94054977,77.11098814,445.5099963,330.1290412,,60.75050299,0.510603355,io,medium,running
6860258a-6ac7-4ce1-bdcd-4b7e0cb7e59c,12-04-2023 16:05,62.75247143,0.012599255,124.3205171,199.8368428,1601,69.15702162,0.615186545,network,low,completed
7ace949c-1b88-4926-9b89-01636d13540d,23-06-2023 23:03,58.51084103,95.87755217,636.826555,194.4498279,,66.01005367,0.017219457,io,medium,completed
f8c3d7dc-1567-402e-9c3d-aaab7a34c75b,,97.08549546,23.08993128,957.6603989,312.4644885,,4.258192233,,compute,low,waiting
00b4167f-ecaa-49de-9520-a77139d7e1e8,02-04-2023 15:16,48.97138783,92.23369568,657.8810835,297.4484112,6955,13.69710179,0.23300333,compute,,waiting
f6d213b1-edc4-41a0-b53b-92f318826fd9,06-06-2023 20:11,79.0301963,61.76536122,796.8085474,82.99391104,1040,56.50670728,0.956023184,compute,medium,completed
347543d7-c062-42f3-b162-2dfd7d69157e,22-04-2023 20:54,23.14109611,52.35387238,844.3277221,211.9433607,2659,46.16981598,0.162482842,,,running
d1b3bae1-ecb3-480e-aafe-05d52cd88fec,,10.19611346,37.63549837,868.1409897,223.156314,1633,,0.617859331,io,medium,completed
,06-02-2023 22:12,18.13269921,10.80296667,297.4946116,489.620239,4123,83.98149658,0.424339997,network,low,running
b16658b2-b1b8-4597-a1db-406a1025c33e,13-07-2023 14:19,34.23041169,,813.7734907,486.4103506,1413,5.638514456,,io,,running
b5d207c1-5792-475a-a7c2-addf2f1e4495,22-05-2023 19:44,46.06828555,59.72222017,,295.6354725,4299,51.59720853,0.271564864,io,low,waiting
86e918bc-d2ea-4c3c-a637-b750a31182fa,12-07-2023 20:54,88.93870375,92.91628549,316.4543071,110.6669597,1609,67.82192036,0.532774543,compute,,completed
5234cc74-ba79-4712-8d5c-e53d914a2a1e,06-07-2023 02:03,59.26255313,32.09994155,,405.1444476,4504,,0.197192989,compute,,completed
056abe73-7e02-444a-8433-dd776418bb35,20-04-2023 23:51,64.26100928,95.85082344,230.0025216,495.2869185,911,68.57464237,0.233252639,io,low,completed
3349e485-d350-4e46-bca9-90ac7b472457,18-01-2023 01:16,38.49490468,98.61465023,826.8684172,,5507,5.877023578,0.712953562,io,medium,waiting
570cc6a7-cbc2-4908-a8da-5a041d9616dd,10-07-2023 10:25,66.96199386,94.35094187,320.5106708,303.3406565,1413,77.08193528,0.83049608,network,low,running
bdfb6690-7e01-4c99-a610-44e56af7017a,,40.41159458,51.71840917,570.2730639,460.6133346,5230,36.50196473,0.15642397,io,high,waiting
9d051940-496d-4252-9f35-abf7386f0b79,17-02-2023 01:02,60.80691151,18.42456808,203.8735681,,9128,87.33574372,0.092254904,io,medium,completed
dbab861e-5c64-4cf6-a717-9b61d0fd9919,22-01-2023 07:27,53.58100048,83.5602587,4.01216833,7.5939472,7986,65.58346163,,compute,medium,waiting
b0b3bb1b-01f8-4941-b243-856159ce8642,29-01-2023 19:02,30.79065421,77.52210025,483.8728339,203.116184,5311,65.66875417,,network,medium,
d0ff5038-90a1-4762-b2f3-bf0fffd63b8b,22-01-2023 19:00,8.360247939,13.17831878,831.0140699,439.2759434,6033,40.61883641,0.34163019,network,medium,running
053206e4-5b71-44da-9e4b-9e23ed34cba3,11-01-2023 03:40,12.26039211,15.20258086,,418.9840041,4103,96.251494,0.27455469,compute,low,running
83178f17-6a0f-4b4f-8787-399788e7a1b7,02-05-2023 03:00,57.49056458,45.81018152,528.6831588,,18,14.90305876,0.719658971,compute,high,waiting
,04-07-2023 01:24,7.311142802,60.20094187,457.7559579,223.5604089,9604,84.83012889,0.710960305,io,medium,completed
27c95fa8-bb46-4915-97ab-0a9bc5053e81,19-05-2023 05:37,45.30555686,99.75174214,191.6742973,283.5785277,5919,72.82799824,0.302253886,io,high,waiting
826a6580-a3df-4166-b981-0e1bb2186287,18-04-2023 11:19,89.90609375,91.89099303,80.55263632,99.98709136,7112,54.96143063,0.549813025,network,high,waiting
32daa07e-c64a-49d0-b23e-781252e11167,05-01-2023 03:55,58.2639074,58.28946995,266.8719489,282.5148109,,7.008125361,,network,medium,
1dbb78b4-9f93-4e9c-ae1f-30a3828fa972,01-06-2023 05:50,97.66629593,77.5630626,,377.9359523,6770,68.28080878,0.222582524,io,,waiting
7e612ad8-2f1c-4188-9a57-96caa6a22a88,08-07-2023 17:51,28.78808229,3.168549392,699.2943751,411.8012781,4643,90.98888565,0.254062322,network,low,waiting
,21-04-2023 05:38,64.99134335,8.539669364,718.2768308,498.6590158,2544,18.84887338,0.428572733,compute,low,completed
d799aae6-9b27-4214-87bb-1fbd6838a93f,10-03-2023 13:08,93.47548956,17.29385142,703.8179959,,6601,49.95814874,0.998633251,compute,low,waiting
a221c111-216e-403f-b34d-0b7aa15b7850,17-07-2023 09:19,34.94042527,23.72619949,999.3408043,127.6364849,9415,,,network,low,waiting
,03-02-2023 17:53,53.35805475,47.69512934,924.2518444,384.1191969,7395,71.08248598,0.066533885,io,high,running
03e3aed2-bf39-4f02-993a-fd176d8db4c4,01-04-2023 07:04,,3.119332996,103.7778592,287.3048057,2204,76.39406058,0.60514767,io,medium,running
,12-07-2023 22:43,33.1334685,,45.58331517,153.1270561,4114,12.02485784,0.130622033,io,,running
2e160ebb-e7e5-4394-b5ff-f4bc6f81bcb2,30-05-2023 21:22,0.895353721,5.97912153,469.3269748,392.7502694,9799,1.971034516,0.020023897,io,low,completed
41de168e-9ffb-4414-80d6-22c9cb532739,02-06-2023 20:37,99.02255184,96.38406691,376.7128667,301.7991167,4461,39.41522156,0.193367633,io,,running
,,40.61225766,1.189046172,435.1989281,,4183,76.64536216,,network,high,
f2d81381-d4aa-41a3-a1e6-76f1f62557cd,04-05-2023 14:31,10.94749973,91.70313695,268.7972857,468.7859122,,47.58911285,0.508900794,compute,medium,completed
259d4ef4-74c7-4c62-9131-f0ee0449e711,18-03-2023 18:25,73.60274674,81.27835943,551.3882341,241.8268084,7609,23.74539894,0.040028885,compute,medium,completed
,21-04-2023 18:19,32.50594958,72.19765768,138.0742682,242.9978206,4623,18.4568284,0.974421948,io,low,running
16da8ceb-2291-43e5-873c-91fec6678993,,16.84567309,8.704260715,561.3075006,490.9905745,2989,62.17282459,0.354480396,compute,medium,waiting
d49fbab8-7c6f-4555-94ab-9f45e1d46a45,12-05-2023 00:23,,50.09123258,172.8681619,361.6628714,9862,64.2645272,0.988167964,io,low,
e388f398-fc48-4170-9637-92eea7dbd30a,26-05-2023 18:40,,42.73126578,110.2087028,35.53743297,3698,55.22820532,0.405809275,compute,low,
d2199d65-751b-4684-a79c-fce85be44450,17-06-2023 04:30,99.32622147,25.03545012,444.0629169,153.1690042,9373,44.30421859,0.297457517,network,high,waiting
,18-02-2023 01:04,39.19146822,24.67882923,931.8555759,,,,0.890718639,network,high,completed
000d8924-5aac-474a-9281-9a237d35637e,16-03-2023 00:00,76.37386082,13.1047354,180.9974627,94.25404144,6512,53.88738932,0.53624371,compute,high,
,21-03-2023 11:40,65.424032,45.18579899,401.6078347,255.2345813,9900,37.64370241,0.397558831,compute,high,completed
24ead760-1cde-4ce5-a867-8cf17dc104fc,,42.09615094,77.98666469,724.1366722,,3665,76.2629006,0.143954963,compute,low,waiting
e6378948-1851-4711-974c-78938197c80e,,4.89339406,39.78921027,976.4002646,288.4611248,6041,14.0774899,0.740137386,compute,high,completed
20cbb462-4fcb-4a30-8322-4ff40831c383,13-07-2023 15:58,,55.98806817,998.6270981,307.5610449,3977,26.96449042,0.281346793,,high,waiting
33b31038-d7f9-47b6-a25e-9eea7ab5a605,12-04-2023 13:57,2.926568395,13.76836443,956.9603919,29.88171152,8661,63.22596951,0.518848065,network,medium,
4f2b5b2e-85ad-49c2-ae7b-bf78e10205b1,16-02-2023 05:32,95.2241644,52.29620162,36.55165341,490.3985453,2371,68.30538755,0.328482195,io,high,waiting
,,40.9388208,,,,2580,10.62886418,0.151991718,network,medium,waiting
ccdd6c43-326b-477c-84db-a8e7008c6af3,,,80.01633897,674.2104026,363.4830918,4724,47.19074865,0.538098544,io,low,running
0c6591be-fe70-423d-a16c-e2012ae65321,,94.07348801,91.74075976,13.99698121,325.2695054,5122,89.35242956,0.372790208,network,low,waiting
1e7cf261-ca3b-49fb-acb7-76086fb88a96,28-04-2023 19:21,,75.68306262,550.6629504,,1693,92.13256133,0.475314286,io,medium,running
c6e84950-6072-4380-a70b-711f7c7218d3,26-03-2023 03:30,,84.23454072,265.0988529,468.8494507,6742,69.74123099,0.28005987,io,low,waiting
3df127fa-6b60-4b7d-bb68-0d40cdd25cef,30-03-2023 20:24,95.16135789,58.55755667,65.65274291,315.2494282,,68.81949469,0.685208779,io,low,completed
7ccd3ffa-b698-46e5-b9df-8c4355a678f7,18-05-2023 05:31,18.79398704,47.87588134,,117.7095128,2650,68.88206575,0.013614817,network,high,completed
6d41c78c-a84f-40ea-8002-dcf05e557c73,12-03-2023 14:22,12.81461435,80.93796376,138.5183,124.9297872,2629,,0.203970951,io,high,running
,26-05-2023 12:55,36.24514378,65.59692406,178.8107693,276.4423896,5626,83.3411969,0.129245447,,medium,running
40441dd7-4d0c-4d81-be00-33b056b73e1b,21-02-2023 08:50,43.4850836,97.77382929,484.2531075,454.4574468,5380,1.970128466,0.39535475,network,low,waiting
0160ebd3-01e7-4d4e-a88c-934e9481fd6f,06-05-2023 17:27,97.73725061,78.33707794,520.6465919,,,50.53746003,0.519692254,compute,medium,
0cf6f917-1ef6-4344-9218-7ad92694db47,27-04-2023 00:54,55.40549132,52.24243113,48.61809682,445.3880984,1560,78.65751439,0.226216513,network,,completed
50dd4452-6e74-45c6-8c24-cc930aa2c6d7,16-03-2023 12:45,80.58406015,72.07438047,763.1439041,288.4312302,2244,18.65113049,,compute,high,running
bdb5f0a8-126b-4e5b-99ca-7b6c4de34f2b,24-06-2023 17:23,76.8983731,,210.742766,,8644,67.26233181,0.327789095,io,high,running
52e4ca87-4027-4970-8056-abb028de4c93,10-04-2023 19:36,40.22262474,44.67543861,247.3461812,243.6099589,3214,18.97974467,0.635726027,compute,medium,running
b57d406d-9caa-433d-9d74-7ead72ec1fa3,28-03-2023 16:33,7.464923662,2.293158569,663.1511632,238.5912058,8463,47.13882863,0.039663999,compute,medium,completed
f9f57227-12aa-4e86-8a9c-b39cc0545301,19-05-2023 17:43,11.97312299,32.338486,10.99310899,220.5458307,7990,34.35406746,0.172644071,network,low,waiting
31f03d56-10f7-484e-86ff-ffa0eaa2c929,02-02-2023 07:03,99.27172711,32.02377736,856.1278226,139.983828,7914,44.51433298,0.235276861,compute,medium,waiting
,17-02-2023 07:39,85.99452631,,663.0791081,55.8016426,,59.87930385,0.335522291,compute,low,running
d768a895-ff1d-45c8-b5e8-38337513b8b6,29-05-2023 11:42,34.57182603,93.83063509,874.608072,115.5501937,,,0.539765004,network,medium,running
d4c5d500-172a-4595-a397-3060b9905137,18-06-2023 10:40,83.27802834,,,410.4734829,2671,81.57762661,0.726447628,,high,completed
,09-04-2023 03:20,89.98673859,67.22656345,100.897474,269.8807111,3112,,0.086181324,compute,high,waiting
dd733dd0-3d9b-48f8-b24e-018cdbc89ffb,17-07-2023 12:04,,84.48543343,240.1044344,95.76429476,9064,50.91043527,0.605846047,network,high,completed
4c752e43-3cbd-481e-8767-a95f7ab78388,22-04-2023 18:34,87.52059922,9.910152732,244.0700112,342.0867354,7963,46.05601146,0.475615725,io,medium,
309b4245-2dd2-4f03-b5bf-204bcd8143fc,04-05-2023 10:05,18.62199001,32.25085548,109.9018057,22.2675173,8069,,0.732837069,network,low,waiting
24d7e235-361e-4e31-b74e-1bde08b33b9c,,79.34650463,48.57059909,684.1146797,29.47480514,,43.92544204,0.677234891,io,medium,
e92a39fa-331d-4d9b-b877-a3c49757a89e,28-03-2023 04:51,5.563515757,78.80286368,400.4468698,164.8950966,5492,,0.673981795,io,low,waiting
c9b3e730-96e7-4aa8-8b20-fb95bf32bfc0,28-05-2023 15:09,80.65270462,7.603580144,145.4573948,33.93417684,5835,76.84099107,0.211738272,compute,low,completed
ac649d7f-3f7d-4540-8b5a-487f800b20f4,16-04-2023 07:23,57.69086982,10.81324312,164.2806287,140.0725742,,51.23732222,0.016252926,,low,running
,04-03-2023 04:51,73.49362551,,420.3039693,244.5859247,1906,90.90853318,0.539288869,io,medium,running
3537ee5b-60fc-4b66-a460-a91fbedf94de,,54.97055617,1.711894984,82.2335124,482.2215383,8098,76.7918047,0.457748816,io,medium,completed
fcbae103-fee7-4e2d-b94c-61bb64999720,03-01-2023 09:46,59.7518993,44.86595764,770.8355398,0.895837509,9626,65.94415762,0.341001937,network,medium,waiting
f74e775a-fcd8-4ecb-b654-2e26509d4c2f,,3.702137397,83.12097947,184.0544291,87.58432186,2932,,0.504409806,,medium,waiting
226f40ef-27f8-40a2-8d42-b1dd4ed4e8aa,26-01-2023 22:09,3.14557795,63.62533407,936.7589352,468.2757021,105,96.47393749,,io,high,waiting
ac0dcaff-1cad-441b-aa46-205b0da7bdc7,27-02-2023 10:14,81.21306039,32.7271072,901.0697462,273.3153753,3853,18.30766569,0.925574301,network,,completed
bb4f1d46-cc4d-4d9a-b19f-aca313fbc592,17-02-2023 18:07,29.10563674,56.7512955,629.3635409,40.19525837,9278,86.16105377,0.463135888,compute,medium,running
142367de-f8f9-4754-81e2-d6b39e9bb362,29-01-2023 03:08,80.72142586,84.32713191,424.6471924,114.297469,7663,99.89089349,0.384070663,compute,low,completed
,24-06-2023 07:18,70.35041231,75.45540893,58.22699875,256.3886456,829,,0.773649578,,,waiting
26b42b37-dbac-4833-9a0b-07f6e85c46c7,30-04-2023 13:49,56.49476647,48.43688831,729.4814028,,1459,59.83330212,0.685487653,compute,medium,running
f1c8c682-9fd2-4d93-b4ed-78e48965f969,17-01-2023 00:21,,64.73307974,982.2168557,373.4651381,4138,4.410481802,0.150723792,compute,,running
b479d1dd-fee8-4cd2-bc3d-cc426f889588,04-05-2023 01:29,6.604240408,9.088210319,465.9608321,235.3887639,622,62.75113759,0.216712471,io,medium,waiting
,26-03-2023 11:44,38.39814892,40.85055966,474.9575674,235.0934459,,,0.319561241,compute,medium,completed
6dab9193-d17f-4b47-9980-90c72f9fb3c9,17-07-2023 00:33,92.52518952,74.73353634,911.1382377,375.9501645,3143,53.0247417,0.482373625,compute,high,waiting
,04-03-2023 11:01,22.62633151,26.997092,,350.2598214,4468,34.73148364,0.432312363,network,,waiting
3d0831b4-0cd9-44c2-b713-b51f2924a370,30-03-2023 17:40,42.22407479,61.45896595,957.2706414,336.7287787,6133,,0.944667912,io,low,completed
c247afca-645a-4b95-ac17-b91c806db102,21-01-2023 10:19,64.16877958,22.67856777,117.7376708,422.3082007,9267,73.67647954,0.63390045,io,low,
,19-05-2023 20:26,49.67018593,68.95051621,653.4517225,460.389192,728,24.53230765,,compute,medium,running
f11c568f-5078-47d7-9009-f4426e256c70,10-01-2023 22:43,2.509595401,79.87751643,127.7891741,292.0564578,1495,49.4385176,0.576870964,,medium,completed
958c4ea8-7674-4257-8b28-85dca7849697,11-07-2023 20:46,69.52865048,,719.3080641,196.0795595,247,,0.316425048,compute,medium,completed
697c8974-02bd-4ec0-8b77-e4c2c23a42f0,25-05-2023 11:30,91.84076745,59.19988262,287.1636418,166.5218063,9469,8.599277035,0.573086496,,medium,completed
9102b9e8-06c1-4ace-a000-6036c2edd93a,04-02-2023 21:59,59.96942982,20.61206979,647.446062,60.27051123,,13.04634123,0.035817132,network,low,completed
319a946d-abc3-4f37-b990-82ee9b32ebba,17-05-2023 12:44,58.04126832,1.106795895,413.0131185,234.0991023,5249,,0.962007447,io,low,
499e29e4-a9ae-4b33-a096-f151182044bf,24-05-2023 08:50,83.52982416,81.02344122,930.662993,,6072,99.96628413,0.374013573,,medium,completed
57537471-67b2-41f7-8804-2eae3629a417,24-05-2023 01:03,83.28384036,55.32825474,840.4631697,341.2169109,1551,96.47252839,0.228294041,compute,high,completed
0a2b8e94-9abd-4aa1-9466-409d42bdd9fc,,18.67565278,0.713105452,465.111091,472.6864816,1816,95.38566429,0.938110835,network,high,waiting
7923ec8c-46c5-4b71-99db-33752ae41476,25-06-2023 10:17,42.22991471,10.30667148,977.220784,,5494,95.33253216,0.530686766,io,high,running
37684834-8bb7-40af-b19e-96f74134b619,30-06-2023 09:03,,67.78326728,70.24265873,214.7609105,,52.66591541,0.756103043,network,high,completed
d62c3367-9f05-4941-aa9e-86be9828b4d1,26-03-2023 14:19,73.48339669,28.06508179,591.4910539,294.0937119,5326,93.69610005,,network,low,waiting
e84e95de-918a-41a7-9da8-07c7b614db1f,,84.43880346,2.467204656,506.1906524,33.4324409,1828,73.25873136,0.264813998,io,medium,waiting
8d28db63-7739-4c0a-95e1-1431aaccfda8,,12.94433089,32.16881922,213.1284054,388.8157436,,2.622835839,0.468404679,io,low,running
,24-05-2023 16:27,43.9467061,20.06894531,805.2268147,269.2208423,8611,,0.329773916,compute,,completed
59c3ea15-26ee-460e-a78e-fcb5d7611c02,20-02-2023 16:07,70.89532175,86.02014852,,91.7771171,6758,3.095576787,0.330449983,io,medium,completed
,11-06-2023 14:10,73.01612544,78.80012445,514.1605415,,7120,51.40096739,0.122728376,io,low,running
,30-03-2023 14:35,7.180491753,35.881603,171.3270195,17.96122102,3396,66.07577752,0.427871013,io,medium,completed
0957f048-1172-400e-92df-86cac2ae98eb,16-06-2023 09:39,,,540.0954561,309.5246313,2402,69.4628247,0.619377132,network,low,
efe2378d-44ec-494d-9d78-aaf94fb84c2c,18-02-2023 14:23,62.62284592,91.66850004,716.595962,276.6404606,3018,97.79673933,0.736352546,compute,medium,completed
4dd7d847-01fd-4e1e-9dce-44b301b371a8,12-04-2023 19:08,,96.81292245,522.0876467,265.4284143,7783,61.09761008,0.510920058,io,medium,running
4c5fc55a-de9b-4e6a-b24a-c63883a30592,06-06-2023 10:34,30.41085992,16.01773156,299.5106436,173.7057984,4424,39.38187617,0.17252165,io,medium,waiting
,14-07-2023 13:29,2.90093497,66.26764742,435.7822832,440.4628457,6203,48.14666195,,io,,completed
7c09b425-237a-4215-86b2-2cf9bde5a713,04-03-2023 11:51,39.19898146,89.54570648,531.0726465,468.2564122,3515,40.0634487,0.624602083,compute,,completed
3df79017-0ee6-4ef9-8344-a99d30dfbacc,05-04-2023 03:10,30.69951076,3.481662635,969.4640208,165.5247515,5405,18.06712441,0.640589886,,high,
7001f78a-c590-4144-8201-d35f6ba7562a,06-04-2023 08:59,43.15013712,69.27127639,429.3086803,498.5229356,7518,1.750627617,0.606561697,network,low,completed
2b24cf55-373f-43a7-9ba3-2c04f271acd9,13-07-2023 16:09,,97.91651874,,441.3680651,6751,82.67683358,0.591075981,io,low,waiting
262b692c-554b-46c2-a9a4-a2a8a4eb1697,02-04-2023 23:38,,69.5216182,738.9548748,417.0507832,9407,22.55053712,0.344472878,compute,high,waiting
8cc3d2d3-6980-4a0d-882a-e6fa056fc9a8,06-02-2023 15:53,47.99624319,1.614492363,392.2154169,205.6964751,1268,10.7077787,0.634631477,,medium,running
da5bfb67-715f-4a14-84da-85e4d8d846de,24-01-2023 05:07,79.28532883,70.53259963,174.2121073,78.44881574,4558,92.27970445,,io,high,waiting
3f6e4278-eed1-4c40-ba4c-dc02da604f09,10-05-2023 22:45,24.86345907,66.74040648,336.7721558,106.7431922,2920,32.34673012,0.225496488,compute,high,
,28-01-2023 03:45,86.36843855,,47.62932082,8.853581287,2272,35.48102472,0.322391836,,low,running
79745a34-533d-4443-b35b-28948b830c54,28-03-2023 09:45,93.2959464,,241.1359661,202.7909256,9565,16.6226438,0.159358399,io,medium,waiting
,09-04-2023 17:29,11.28396091,62.58130645,25.3917004,371.6105301,1669,39.84178814,0.440230089,compute,high,waiting
c2e6cc73-e91a-45cc-9ef5-5655458fc416,27-01-2023 05:01,11.57004944,77.00835531,776.3685742,488.0329652,8162,17.09956665,0.875631555,network,medium,completed
19f4e1a8-a60d-4fd5-a5dc-604bec6c63dc,28-03-2023 06:32,64.52019963,,440.3656146,426.8442528,1130,4.984420676,0.941431241,network,high,
eba1c76a-a7e3-4cd3-acf5-38376c565d85,16-03-2023 07:19,51.71899887,52.5742363,843.4069624,249.6913934,1046,88.05325551,0.546430586,compute,medium,running
7a5fce39-9e9d-48e5-bd20-8d6883fde27d,11-02-2023 06:21,90.3577574,3.143344674,296.0578862,209.1419367,5933,33.12575921,0.623966528,,high,running
8873caa8-432b-412f-837b-1ebd5e17a473,27-06-2023 02:09,80.19519053,33.26313741,419.6830072,381.1890733,1319,57.76552446,0.781752178,compute,low,waiting
b06eebf4-cd8f-4f71-a1a7-f4bb067a06c0,31-05-2023 09:52,,94.87696734,,437.5015816,4848,31.3138317,0.32223762,io,medium,waiting
,23-06-2023 20:37,6.869050888,,122.3548614,84.69955187,7815,34.28207249,0.991277483,io,medium,
,13-06-2023 19:05,9.88704784,53.86988618,989.265956,,4850,43.45813603,,io,low,
807791ee-1cc4-430c-98ef-1876d4e2a94b,08-03-2023 03:26,44.84910108,13.00159438,975.6061288,309.3522444,1603,95.04009283,,network,low,running
0bea06a1-7555-47c0-b17c-be23a840c9ba,,30.4571619,73.97078067,875.1004082,355.0956078,,30.64881958,0.598491354,,high,waiting
ba44c3b6-87df-4c65-bb61-56c2cdd155d0,10-04-2023 02:50,94.31294296,17.85226608,821.9485444,7.21019462,4443,18.07015936,0.825188395,compute,low,waiting
b96d4661-9bbc-47c2-a32c-e730a1c8dee4,,66.58458223,20.08235594,379.5206001,310.3487751,5844,69.43816636,0.667964396,compute,high,waiting
6bf4c47e-d89d-441d-bc9b-fe37f51ed0d1,25-04-2023 02:20,27.05305792,45.56814823,469.9178556,342.4067235,9639,18.82432392,0.697976813,compute,,waiting
,11-06-2023 03:31,35.69586223,65.74879674,370.6882501,,6643,76.18421956,0.389169996,network,low,waiting
11a1e22b-b719-4466-8107-0e733e94472c,10-04-2023 12:58,8.078271991,94.01137938,528.4620596,375.313709,9499,55.87405472,0.81134093,compute,low,waiting
38473e5f-5c34-4844-adc9-ef1c849496f2,03-04-2023 03:16,24.96880445,,108.3345792,182.3201668,4249,38.50783549,0.323184825,io,medium,completed
2dedbd4a-6d82-43e4-89f5-1e04296a36da,23-06-2023 15:51,31.87714004,98.33601206,624.9264544,348.4113621,6791,5.050157702,,compute,medium,running
